GSM807842	GSM807843	GSM807844	GSM807845	GSM807846	GSM807847	GSM807848	GSM807849	GSM807850	GSM807851	GSM807852	GSM807853	GSM807854	GSM807855	GSM807856	GSM807857	GSM807858	GSM807859	GSM807860	GSM807861	GSM807862	GSM807863	GSM807864	GSM807865	GSM807866	GSM807867	GSM807868	GSM807869	GSM807870	GSM807871	GSM807872	GSM807873	GSM807874	GSM807875	GSM807876	GSM807877	GSM807878	GSM807879	GSM807880	GSM807881	GSM807882	GSM807883	GSM807884	GSM807885	GSM807886	GSM807887	GSM807888	GSM807889	GSM807890	GSM807891	GSM807892	GSM807893	GSM807894	GSM807895	GSM807896	GSM807897	GSM807898	GSM807899	GSM807900	GSM807901	GSM807902	GSM807903	GSM807904	GSM807905	GSM807906	GSM807907	GSM807908	GSM807909	GSM807910	GSM807911	GSM807912	GSM807913	GSM807914	GSM807915	GSM807916	GSM807917	GSM807918	GSM807919	GSM807920	GSM807921	GSM807922	GSM807923	GSM807924	GSM807925	GSM807926	GSM807927	GSM807928	GSM807929	GSM807930	GSM807931	GSM807932	GSM807933	GSM807934
196515	7.063411756	6.846446726	6.973079847	6.77845502	6.968593601	7.228513088	7.022808084	7.239770771	7.111530482	7.111516387	6.973539595	6.851671341	6.984838033	7.049007127	7.038886574	6.911572757	6.930183784	7.054484964	7.023240658	6.683049761	6.945981009	7.035886112	6.735222384	7.240393126	7.29182519	6.935208574	7.148884288	7.181895166	6.847494177	7.227322467	7.032906747	6.838638845	6.835162163	6.75268806	6.916292259	7.007065191	7.000793487	6.932254243	6.938037783	7.251142853	6.834497812	7.153713218	7.00328971	7.184149455	6.872435561	6.88541243	6.744985806	8.682768381	8.503249495	8.869548445	8.646753155	8.773816499	8.764714848	8.292819252	8.548400108	8.324830891	8.547937567	8.199511544	8.526405035	8.316634322	8.273892481	8.396873997	9.172993828	9.119593163	8.498896291	8.599825849	8.572821127	8.797804735	8.956483635	8.39186676	8.568649483	8.89066584	8.790736653	8.184010948	8.45579036	8.138311965	8.600615033	8.066182185	8.470254913	8.811032394	8.772189923	8.585643929	8.113251696	8.620074803	8.58504085	8.347485532	8.398845789	8.695436394	8.703329664	8.858235546	8.44863809	8.556205245	8.657165659
1967	8.082386623	8.333065844	8.022810906	8.209520729	8.102058419	8.210113625	8.222519506	7.691030224	7.971030179	7.725162089	8.131312365	8.141732893	7.814001692	8.08152514	8.027377378	8.007956278	8.252822265	7.743700786	8.037193603	8.139931524	7.985425384	8.171640521	8.220650076	8.067197323	7.904184261	8.145743956	8.310118846	7.9909694	8.232589224	7.881708152	8.036801153	8.120510102	7.722731213	7.948844427	7.615400946	7.880226105	8.012020304	7.800495412	7.941019402	8.140405914	8.274741962	7.782767189	7.84142462	7.758425848	7.53998999	7.455830979	7.311270183	9.86565285	9.687838571	9.901035732	9.888848985	10.35693343	9.832295589	9.507208791	9.700573015	9.478697995	9.342123008	9.521547362	9.577521204	9.633600597	9.65651901	9.352591844	9.315752286	10.18965729	9.676521307	9.744954443	9.801528568	9.663326377	9.884452286	9.630041326	10.20928154	9.513134745	9.769266026	9.709535281	9.235610148	9.73139434	9.593000601	9.434944564	9.537509257	9.192433325	9.27781862	9.313791647	9.476619293	9.385460182	9.170740255	9.498806745	9.410248892	9.678838955	9.480699818	9.357691372	9.388131347	9.345931407	9.525877445
196743	6.198446599	6.359500021	6.229348283	6.093001619	6.280683222	6.022786868	5.967283519	6.228099335	5.830597731	6.185041485	5.940947896	6.003800595	6.116455846	5.797470575	6.042582878	6.133766547	6.290737308	5.90508834	6.153828596	5.904375797	6.045239755	6.075206142	6.359208239	6.137818184	6.088972735	6.000744602	6.228816002	6.127107804	6.099119921	6.301457543	6.295533031	5.818597009	6.120618238	6.325822952	6.350048666	6.254527632	6.211764375	6.542506674	6.291503237	6.363353456	6.274446282	6.207221649	6.305937394	6.182715947	6.739617695	6.549234899	6.478063481	6.829610454	6.591976315	6.236004031	6.584617701	6.052487432	6.835709258	7.05203274	6.634816768	6.501878451	6.862045035	6.533839401	6.879389513	7.042587648	6.546679536	7.019334329	6.997192547	5.992650039	6.025203734	6.1826766	6.125179434	6.936718648	6.329987627	6.995341425	6.432100669	6.897843648	6.514854408	6.82207589	6.783838864	6.739475764	6.644061313	6.652175413	6.43631877	6.722376348	7.088651616	7.11675846	7.231378076	7.011626222	6.921183597	6.959114019	6.67991235	7.024547957	6.715614414	6.726552167	6.633686083	6.79959248	6.95234073
196752	5.244608103	5.203268324	5.663853454	5.962375594	5.603651996	5.477126346	5.474429762	5.361728052	4.706280618	5.701075422	5.204012907	5.376892919	5.56010748	5.159139866	5.43275351	5.618345607	5.935030252	6.11860118	5.334927287	5.120819604	5.081745705	4.846389225	5.382373012	5.078255028	5.338754142	4.636980917	5.492111111	5.438600478	5.464963351	4.901036635	6.799099975	5.807695225	5.845771814	5.431019172	5.175294619	5.572260118	5.98968839	6.144263049	5.630153212	6.437243571	5.765078661	5.653063456	5.548212337	5.910601361	6.020275837	6.607131054	6.671048817	5.072433825	5.006201456	5.077159294	5.029512822	4.992958281	5.159128837	4.683812843	5.494507514	5.012113769	5.263063142	4.776334298	5.112329635	5.298675426	4.711558989	5.107279491	6.274235274	4.57647471	5.087874674	4.912794609	4.950389015	4.84456489	4.871975747	5.263017187	4.478876712	5.058528775	4.674911652	5.068369337	5.25531983	5.091800015	4.940593355	5.190968369	5.127972755	4.648638278	5.487587432	4.96614418	5.802389077	5.577807826	5.129317602	4.886137613	4.953382364	4.499929826	5.505987644	4.816234163	5.104352576	4.907730695	5.217655493
1969	4.715138386	4.869390861	5.072928572	5.166230964	5.066305334	5.261762824	5.39825388	5.225828847	5.251704656	5.192655688	5.305827444	4.765652881	5.223042972	5.23269373	5.287443778	5.020929773	4.842131781	5.211482215	4.872966742	4.959041076	5.32655275	5.205136271	5.059367455	4.791330263	4.907406727	5.324521944	5.424897095	5.323183383	5.333452777	5.161779392	5.018325702	5.169336695	6.039964558	5.58362695	5.508638602	5.216024174	5.799641757	6.034229944	5.860089355	5.937312213	5.348654249	5.02677482	5.277064816	5.315075659	5.557724235	5.279969564	4.782477325	7.381514395	7.350592759	7.866888538	7.385538099	7.669546682	7.484553339	7.237303765	7.49206414	7.068237252	7.262363955	7.414057029	6.660541994	7.15451071	7.235723393	7.661109535	7.147103375	7.008743138	7.38161735	7.37200362	7.190126769	6.775895326	7.726791034	6.594918366	7.2890103	6.642779177	7.309960183	7.211286694	6.655214775	7.062890329	7.236192216	7.092858409	7.765499838	9.198401878	7.741012033	7.964210177	8.087979831	8.800706173	8.163777197	7.630747715	7.64818306	6.87015463	6.705327735	7.461073129	7.306481474	7.119309617	7.145278542
196993	5.541712057	5.376056546	5.635489705	5.390479417	5.659561034	5.538686201	5.312889696	5.265405972	5.242141777	5.674893997	5.501597362	5.407118259	5.49064279	5.577103704	5.538000499	5.530379915	5.420199905	5.572891236	5.360102419	5.514943729	5.483789062	5.016797853	5.393541007	5.536986154	5.415138858	5.152941159	5.628603732	5.516916854	5.228852667	5.410267438	5.669936136	5.254843581	5.49307565	5.737836011	5.430805443	5.750851934	5.796518995	5.795398045	5.450057879	5.91950995	5.787857597	5.6880943	5.651800399	5.701591235	5.597096806	6.251593168	5.83718482	5.48769905	5.35462186	5.788045662	5.529197915	5.504193438	5.456893104	5.371263949	5.666296566	5.580273641	5.672584741	5.646118394	5.532578615	5.662598021	5.460622143	5.537145292	6.061198922	5.600671843	5.639375808	5.468055413	5.545049741	5.278830652	5.624726919	6.078687491	5.436754095	5.651121477	5.470321789	5.467175145	5.691604586	5.732344041	5.508426981	5.715939726	5.374934661	5.744715821	5.911024687	5.859500576	6.120914853	5.994373196	5.75463495	5.699035938	5.510566692	5.602568407	5.545731817	5.370282421	5.566846021	5.727004563	5.748892447
197	4.576885981	4.693453585	4.964266126	4.724380003	4.630819663	4.746726415	4.579534431	4.659527965	4.513273417	4.712069572	4.604884782	4.61196508	4.780183448	4.639292817	4.612096031	4.849896857	4.640577901	4.708837719	4.625039024	4.644066093	4.543653251	4.576983617	4.76162315	4.653160625	4.581015243	4.669204614	4.718633459	4.805637912	4.590468794	4.717216205	4.740471096	4.539076109	4.756974379	4.735584956	4.865305509	4.740926618	4.627696036	4.931845006	4.623370814	4.851972822	4.66768124	4.755673811	4.767330629	4.783628616	5.046058874	4.887076487	5.057920429	5.354673702	5.279853349	5.46828558	5.293831776	5.214139092	5.294113585	5.356686766	5.267037429	5.360659873	5.426465564	5.457888869	5.474363188	5.477793273	5.439035136	5.472185253	5.426402272	5.598383382	5.41969815	5.331202041	5.657338896	5.395344476	5.429416063	5.634333636	5.31062664	5.518936283	5.400010252	5.389993227	5.487055626	5.553225078	5.348239456	5.498501592	5.327169731	5.463200176	5.369335646	5.487302651	5.416902515	5.521813685	5.480893442	5.434149194	5.377190886	5.463487415	5.412877032	5.418630633	5.54140659	5.539700479	5.444654112
1973	10.73093626	10.92598948	10.82989535	10.83499896	10.74633093	10.60854527	11.40929841	10.86391342	11.06988535	10.90052232	11.4856472	11.0812991	10.74218248	11.13361721	11.36418254	10.43229229	11.00793054	11.32652435	10.54508373	11.05441183	11.31917451	11.01403066	10.60292924	10.5085081	10.43071882	11.09396925	10.65287403	11.21465716	11.16504886	10.80860746	10.97610438	11.54720385	11.2999525	10.95328943	11.65149802	10.88378574	10.96698712	10.47663308	10.91462136	10.36887562	11.17226651	10.73201022	10.76807519	11.05227567	10.55472307	10.28466048	10.75380274	11.12727311	11.70969521	9.440234523	10.99791385	10.36123561	11.52655226	12.09111464	11.56307302	11.93626358	11.35236112	11.8812275	11.13607455	11.43822431	11.74668185	11.71846704	10.05891964	9.648745429	9.778008253	9.88957365	9.462571485	10.92634011	10.05051027	10.03592709	10.34036226	10.4993119	10.94724511	12.08178582	11.41706861	12.00591601	11.56369769	11.10088401	11.55882674	11.36875763	10.4748297	11.51028577	10.91173076	11.27484431	10.95446158	11.1577935	10.99247828	10.88882176	10.89348283	10.55260086	10.23500463	10.60675266	10.91026623
1974	11.6625742	11.59496939	11.79117831	11.76012837	11.65690857	11.6624411	11.60263741	11.50927308	11.57530095	11.44525825	11.35878208	11.37178248	11.39684423	11.34021555	11.32954978	11.83678529	11.52532839	11.31734148	11.64703056	11.60637621	11.54099132	11.70510738	11.58286874	11.55744424	11.75343623	11.39832838	10.82542999	11.56036834	11.69061652	11.79887771	11.45674798	11.24082494	11.4795298	11.59737677	11.14009795	11.68868782	11.51832125	11.59276337	11.41586552	11.10675339	10.63553313	11.63644888	11.51272851	11.55399477	11.71253592	11.26007041	11.6473469	12.91483422	12.93045441	13.02289793	13.14555354	13.09428366	12.69087184	12.62494499	12.6240826	12.5884241	12.56358515	12.60971048	12.7933195	12.8567818	12.47689529	12.60316743	12.37025408	13.08477026	12.87388191	12.93252815	12.59728975	12.69275711	13.09858192	12.83502566	12.73703092	12.7941428	12.76888789	12.49344462	13.05880466	12.94704993	12.84142908	12.9798204	12.65216017	12.76845033	12.74564783	12.83277098	12.73500602	12.69717127	13.1421005	12.88172144	12.77562219	12.93112598	12.95997255	12.85199019	13.02974324	12.87651188	13.16797007
1977	7.846540262	7.747040529	7.673086296	7.644141866	7.52082039	7.458409471	7.368805366	7.286707522	7.688276721	7.483627523	7.608286278	7.340633428	7.218520865	7.746972564	7.524999141	6.974595625	7.539584818	7.939352933	8.200559329	7.561804365	7.644679783	8.028637694	7.190792172	7.557028002	7.607844805	7.419826196	7.102713894	7.122136244	7.470081129	7.351272453	7.295487893	7.87216405	7.574186851	7.398259663	7.134411624	7.47198072	7.520155822	7.151388653	7.725673893	7.286805459	7.929028009	7.689739059	7.27668416	7.520938564	5.88735269	6.992723672	5.490449725	8.157526251	8.650168183	7.891408602	7.927239496	8.863051085	7.238027765	7.663820165	8.094698315	7.801844405	7.51520423	7.867670381	7.815192598	7.893479141	7.728391285	7.570826782	7.126871609	7.529421639	7.402321208	7.300855207	7.72705222	8.027669695	7.904769558	6.392026838	7.599219493	7.066981189	7.258394616	8.408666481	7.289263801	7.824141072	8.356164861	7.875238249	7.522457302	7.65795006	7.404138601	7.071065752	7.081712803	7.148363623	7.761788355	7.71001141	7.353191391	7.422539071	7.625744434	7.684482913	7.818859474	6.946417781	7.528756182
1978	7.19276313	7.186264076	7.301450585	7.107472115	7.110017641	7.13653305	7.505753932	6.931118738	7.21159518	7.360291312	7.415585768	6.63415349	7.044552066	7.410101478	6.963958754	7.396972084	6.874956707	7.152647533	7.200677147	6.678600589	7.218288604	7.136690319	7.379106404	6.738630257	7.137346531	7.261042185	7.27063286	7.055349523	6.947023867	6.894930891	7.116506422	7.176607762	7.275340158	7.111839109	7.328677311	7.19145355	7.478365536	7.088390268	7.082391021	7.36412764	7.756975469	7.170845941	7.175528751	6.934796437	6.831048029	7.051924114	7.229246769	6.800082407	6.755028366	6.431567391	6.73927885	6.269551534	7.140729271	7.329092649	6.983453197	7.453274561	7.170669197	7.546048971	7.095964731	6.767737642	7.533960109	7.021823016	7.14372744	6.59866106	6.536036707	6.504924908	7.29530392	7.30616601	6.740489307	7.709433416	7.100666082	7.301055258	7.490503476	7.545879018	6.907238667	6.728984064	6.856884149	7.202256844	7.295382277	6.807359817	6.711990834	7.273592353	7.219586041	7.227188092	7.086957853	6.826369624	6.760737437	7.370950387	6.911114751	6.885630252	6.839565338	6.785468553	6.860328699
1979	8.612632416	8.797148259	8.696945124	9.081182941	8.825994427	8.681956231	8.622399699	8.541919117	8.798062916	8.640733775	8.633370296	8.391814051	8.309099603	8.668258091	8.464508907	8.937190544	8.844794944	8.46804995	8.852609657	8.570891669	8.391373445	8.558394847	8.929752158	8.806173292	8.890672364	8.69185627	8.726290403	8.247742246	8.544727135	8.692222112	8.839668423	8.666125372	8.455357219	8.751076302	8.346006252	8.869914425	8.729753284	9.032922284	8.566067103	8.911931247	8.463319938	8.781461775	8.735806362	8.658773402	8.998457609	8.372025265	9.132193029	9.669080574	9.694929688	9.887728872	9.571337972	9.751132044	9.664740534	9.351894699	9.63919571	9.426979439	9.558886356	9.440422554	9.585070715	9.683447406	9.675780793	9.898988497	9.342467091	9.635236463	9.809893498	9.572451671	9.500764145	9.114788504	9.461927037	10.00041835	9.296224817	9.221140442	9.537524562	9.66899151	9.500764145	9.580991242	9.343005327	9.556268053	9.353305164	9.493786002	9.337264928	9.199925252	9.300495896	9.348063767	9.493948632	9.329271378	9.407874073	9.40276574	9.491847561	9.233117292	9.494355806	9.327407886	9.366953906
1981	6.357402575	6.346863076	6.325440979	6.35344002	6.431065794	6.287436523	6.263688051	6.236591426	6.098322632	6.324481146	6.455943115	6.34086558	6.45316289	6.417077832	6.284206245	6.386485228	6.212758958	6.044338142	6.01565528	6.078896412	6.045830514	6.246022168	6.101082801	6.117917057	6.089818225	6.21392494	6.57974716	6.221660987	6.00585116	6.177157946	6.321839556	6.497444569	6.090811731	6.192025056	6.019147459	6.203676868	6.354589281	6.264021886	6.301079977	6.336133648	6.433734148	5.974005805	5.989815133	6.221822357	5.837226207	6.304326857	6.031106683	7.829967995	7.534715423	7.000872291	7.664274437	6.354036042	7.485890018	7.817844236	7.839242887	8.089381586	7.841968557	7.814580982	7.715800554	7.779759959	7.678300455	7.892876319	7.59870457	6.798635367	6.997891756	6.969718098	7.382713389	7.405066181	7.095622309	7.258186101	7.051055174	7.243908881	7.459917613	7.950286963	7.532448784	7.206123777	7.377558784	8.045173846	7.798122405	7.867347702	7.870578419	7.722594161	8.02416987	7.817901663	7.473653363	7.521076068	7.684525379	7.860384643	7.204605985	7.231025143	6.990632557	7.149568022	7.249213178
1982	10.12481686	10.06785612	9.937293959	9.929835054	9.93108579	9.95106102	10.21462988	9.881052932	10.1703457	9.965220432	9.823398522	10.04321121	10.07555851	10.0868668	10.03218291	9.764177897	10.20676304	10.26175935	10.07742279	10.17426289	10.0970921	10.19020244	10.0484724	10.14146794	10.11963532	10.11248249	10.08610528	10.23460756	9.95761344	10.01210413	10.11667149	10.10872534	10.02002338	10.07736494	9.680465122	10.02962501	10.02144665	10.03335563	10.07982587	9.875386916	9.919558613	9.871877992	9.908504773	9.892248883	9.603805258	9.309692162	9.52811118	11.70675351	11.70460444	11.46352529	11.33690431	11.93934986	11.35131003	11.64213329	11.58685306	11.56771598	11.37720961	11.4144675	11.49448573	11.41719544	11.55768017	11.4120711	11.25395223	11.62261143	11.50512697	11.57791159	11.25691321	11.16726419	11.53573875	11.10935783	11.34331293	11.42629003	11.40144859	11.65416511	11.41198995	11.49346404	11.51110045	11.5544193	11.57780968	11.40903877	11.24162255	11.17860603	11.2712349	11.11185568	11.4267858	11.32727544	11.27097149	11.25376913	11.42757896	11.44443305	11.51628936	11.06535327	11.26279967
1983	8.524371904	8.591358365	8.535154954	8.599863499	8.634417668	8.637141409	8.53704542	8.245427612	8.277756376	8.468092709	8.547865031	8.210644406	8.037048963	8.37105684	8.097783436	8.236002717	8.470611183	8.683777307	8.790025278	8.523148103	8.342993778	8.168957655	8.435290206	8.495884007	8.575084716	8.554318602	8.161967468	8.675168964	8.359475143	8.507930873	8.462886508	8.457095601	8.733791762	8.605706212	8.812740509	8.932814761	8.859169142	8.38917623	8.678905614	8.623621384	8.46098109	8.514071183	8.745074537	8.80377663	8.685902704	8.318685641	8.311864631	9.519872052	9.479412949	9.970365467	9.455867664	9.826981268	9.359208835	9.271171695	9.345640404	9.287380724	9.304198464	9.348155532	9.119438011	9.476679953	9.312940501	9.13011288	9.454752408	9.486100151	10.22414343	9.542669243	9.404382217	9.293844492	9.448833734	9.124498472	9.307975188	9.507004686	9.417441368	8.995269657	9.105331398	9.110700373	9.355784678	9.44304629	9.186774838	9.262760126	9.383502897	9.549608536	9.240518497	9.514941116	9.267345649	9.307357463	9.426253376	9.189672902	9.381982626	9.294111021	9.524227105	9.388694422	9.55506736
1984	7.308011764	7.526470393	7.370570727	7.477863591	7.789027253	7.965771651	7.469135975	7.365765597	7.433379926	7.582138903	8.648898219	8.010740141	7.345049895	7.413837558	7.872805596	7.584333303	8.30963998	7.575842818	8.109374194	7.868659175	8.327025279	8.047881373	7.614756228	7.138496595	7.784021588	7.533742834	7.983951536	7.803303611	7.719053702	7.736577274	8.301872075	8.648074689	8.31258496	8.043532235	8.91961072	8.415183635	7.32540084	7.835670961	8.153762231	8.291142147	7.986886767	8.028693741	7.725442397	8.252553144	7.608165798	7.892572183	8.226606727	7.66731758	7.304425757	6.878133187	7.425285573	6.898430584	7.157807481	7.17130766	7.712161544	7.85447966	7.335749518	8.501233283	7.71595468	7.531614152	7.059931706	7.874815275	6.882836682	6.832460371	6.896442557	6.934269349	6.94263989	7.10902886	6.931826282	7.128112612	7.180570745	7.560059897	7.042595532	8.04999294	7.994848012	7.266952147	7.490582962	8.072604679	8.285580445	8.019639879	7.935848535	8.983835711	8.238548677	8.08311475	8.094052351	8.360611184	8.161660362	7.826405199	7.978306238	7.430801507	8.357206537	7.791920236	8.373096284
199	6.933801075	7.259589123	7.453530593	8.225936882	7.585065624	7.209970861	7.704898446	7.674945947	7.552270612	7.715990011	7.691439881	7.288029668	7.884119067	6.987945111	7.656501098	7.827326054	7.402040302	8.047841156	7.433724808	8.000457218	7.874455578	7.481361587	7.349333541	7.284075195	7.656520477	7.441203889	7.926118388	7.486055037	7.840499773	7.485534518	6.925075995	7.269619166	7.644828923	7.512786589	7.279992613	7.364791384	7.73665177	7.315470294	7.190281698	7.6541397	7.580195835	7.568084352	7.411678362	7.495574788	7.448872696	7.690470431	7.36906193	11.08038433	11.04379591	11.4493766	11.27697431	10.92835992	11.28859073	9.944264116	10.97353619	10.77600056	10.9561239	10.4087243	11.22345816	11.55200818	10.40441192	10.54661601	11.49240217	10.92218631	11.07891533	10.95531994	11.74755767	11.20654531	10.97930071	10.65290335	11.21933866	11.60912415	10.90283221	10.90801302	11.12826666	10.52800477	10.95729302	11.12390465	10.57749096	11.64010565	11.96769788	11.00142369	11.89843591	11.67895709	11.83630608	11.82199129	11.532068	11.1426607	11.20575542	11.627504	11.19401408	11.34480745	11.32324857
1991	4.333502196	4.450784563	4.789952513	4.400488631	4.543283628	4.484352263	4.341061187	4.360557799	4.40234427	4.379822985	4.521996708	4.487738805	4.497315923	4.434051817	4.435986728	4.595936392	4.274831389	4.418853271	4.398041309	4.352621268	4.376160787	4.125365885	4.652781191	4.442865138	4.451670072	4.397350181	4.423174721	4.405888629	4.318221646	4.421250619	4.531335871	4.044607382	4.546018513	4.436387971	4.597997184	4.256609454	4.348894286	4.740188024	4.39634595	4.421428467	4.495958575	4.446500159	4.479363655	4.460045209	4.474383807	4.665214864	4.633129202	6.520910067	4.967777942	5.054424029	4.789678529	4.71059557	5.439706102	4.85459159	4.905109517	4.983921837	4.872767429	4.904247838	4.909856587	5.183547513	5.073631036	5.081925041	4.976368499	5.055918249	4.918621874	4.999328037	5.246603544	5.206417987	5.123675506	4.909824945	4.917712184	5.100064273	5.492761765	4.830249106	5.630379282	5.065010995	4.967143127	5.037922113	5.063503034	4.922350868	5.082003831	5.254133802	4.946577119	5.054496758	4.862560057	5.037651109	4.957533994	4.853289882	4.865665208	4.885177014	5.035872098	5.105234389	5.015151979
